Date,District,Temperature,Humidity,WindSpeed,Pressure,Rainfall,HeatIndex,RiskCategory
2025-12-29,Cuttack,21.3,44,9.8,1016,0,20.6,Normal
2025-12-29,Debagarh,17.1,55,8,1016,0,16.3,Normal
2025-12-29,Dhenkanal,22,53,6.1,1015,0,21.6,Normal
2025-12-29,Gajapati,21.4,50,7.2,1017,0,20.9,Normal
2025-12-29,Ganjam,21.4,64,4.1,1016,0,21.3,Normal
2025-12-29,Jagatsinghapur,18.3,64,9.4,1017,0,17.9,Normal
2025-12-29,Jajapur,22.3,51,11.7,1016,0,21.9,Normal
2025-12-29,Jharsuguda,22,45,9.9,1015,0,21.4,Normal
2025-12-29,Kalahandi,17.2,43,5.7,1017,0,16.1,Normal
2025-12-29,Kandhamal,13.6,57,5.7,1015,0,12.5,Normal
2025-12-29,Kendrapara,21,61,9.6,1016,0,20.7,Normal
2025-12-29,Kendujhar,19,50,11.1,1017,0,18.3,Normal
2025-12-29,Khordha,19.3,52,5.8,1015,0,18.6,Normal
2025-12-29,Koraput,17.9,53,5.5,1017,0,17.1,Normal
2025-12-29,Malkangiri,22.6,49,7.7,1017,0,22.2,Normal
2025-12-29,Mayurbhanj,22.7,48,4,1014,0,22.3,Normal
2025-12-29,Nabarangapur,18,55,8.2,1015,0,17.3,Normal
2025-12-29,Nayagarh,22.2,52,8.3,1016,0,21.8,Normal
2025-12-29,Nuapada,20.5,44,8.7,1016,0,19.8,Normal
2025-12-29,Puri,18.4,58,10.5,1015,0,17.8,Normal
2025-12-29,Rayagada,18.9,56,6.2,1013,0,18.3,Normal
2025-12-29,Sambalpur,23.4,50,7.3,1013,0,23.1,Normal
2025-12-29,Subarnapur,20,50,7,1015,0,19.4,Normal
2025-12-29,Sundargarh,21.1,43,8,1014,0,20.4,Normal
2025-12-30,Angul,25.1,38,5.9,1013,0,24.7,Normal
2025-12-30,Balangir,23.2,48,6.8,1015,0,22.8,Normal
2025-12-30,Baleshwar,20.4,54,5,1016,0,19.9,Normal
2025-12-30,Bargarh,20.2,54,8.4,1015,0,19.7,Normal
2025-12-30,Bhadrak,19.2,46,11.6,1014,0,18.4,Normal
2025-12-30,Boudh,21.4,45,11.4,1016,0,20.8,Normal
2025-12-30,Cuttack,18.7,47,5.6,1015,0,17.9,Normal
2025-12-30,Debagarh,19,54,4.6,1014,0,18.4,Normal
2025-12-30,Dhenkanal,21.3,48,10.5,1017,0,20.7,Normal
2025-12-30,Gajapati,21.8,52,7.7,1017,0,21.4,Normal
2025-12-30,Ganjam,21.7,55,5,1014,0,21.4,Normal
2025-12-30,Jagatsinghapur,16.6,52,7.2,1013,0,15.7,Normal
2025-12-30,Jajapur,21.9,44,9.6,1014,0,21.3,Normal
2025-12-30,Jharsuguda,21.8,47,5.4,1014,0,21.3,Normal
2025-12-30,Kalahandi,20,54,4.4,1014,0,19.5,Normal
2025-12-30,Kandhamal,18.2,54,5.8,1016,0,17.5,Normal
2025-12-30,Kendrapara,20.3,60,9.5,1015,0,20,Normal
2025-12-30,Kendujhar,18,53,9,1015,0,17.2,Normal
2025-12-30,Khordha,21.4,49,7.3,1017,0,20.9,Normal
2025-12-30,Koraput,17.6,50,10.3,1014,0,16.7,Normal
2025-12-30,Malkangiri,18.7,47,8.4,1015,0,17.9,Normal
2025-12-30,Mayurbhanj,23,52,9.6,1013,0,22.7,Normal
2025-12-30,Nabarangapur,20.8,46,5.9,1015,0,20.1,Normal
2025-12-30,Nayagarh,20,45,8.8,1014,0,19.2,Normal
2025-12-30,Nuapada,17.9,50,9.7,1016,0,17.1,Normal
2025-12-30,Puri,16.7,52,11.4,1016,0,15.8,Normal
2025-12-30,Rayagada,19.1,55,10.4,1016,0,18.5,Normal
2025-12-30,Sambalpur,20.3,40,8.4,1015,0,19.4,Normal
2025-12-30,Subarnapur,20.6,51,5.3,1014,0,20,Normal
2025-12-30,Sundargarh,19.9,43,6.8,1014,0,19.1,Normal
2025-12-31,Angul,25.3,47,9.3,1014,0,25.1,Normal
2025-12-31,Balangir,25.7,48,5.2,1017,0,25.6,Normal
2025-12-31,Baleshwar,18.1,57,5.9,1017,0,17.5,Normal
2025-12-31,Bargarh,18.6,55,6.7,1017,0,18,Normal
2025-12-31,Bhadrak,20.4,50,10.5,1015,0,19.8,Normal
2025-12-31,Boudh,17.9,49,4.5,1015,0,17,Normal
2025-12-31,Cuttack,20.1,52,8.2,1015,0,19.5,Normal
2025-12-31,Debagarh,20,50,6.1,1017,0,19.4,Normal
2025-12-31,Dhenkanal,17.8,49,4.4,1015,0,16.9,Normal
2025-12-31,Gajapati,18.6,50,5.4,1016,0,17.8,Normal
2025-12-31,Ganjam,17.3,64,8.6,1015,0,16.8,Normal
2025-12-31,Jagatsinghapur,16.4,58,12,1014,0,15.6,Normal
2025-12-31,Jajapur,17.6,53,8.8,1013,0,16.8,Normal
2025-12-31,Jharsuguda,20.5,43,7.5,1013,0,19.7,Normal
2025-12-31,Kalahandi,22.2,45,10.3,1013,10,21.7,Normal
2025-12-31,Kandhamal,13.8,53,4.7,1014,0,12.6,Normal
2025-12-31,Kendrapara,21.1,63,7,1016,0,20.9,Normal
2025-12-31,Kendujhar,18.2,46,9.8,1014,0,17.3,Normal
2025-12-31,Khordha,19.1,44,4.6,1015,0,18.2,Normal
2025-12-31,Koraput,15.7,55,8,1016,0,14.8,Normal
2025-12-31,Malkangiri,20,45,10.2,1015,0,19.2,Normal
2025-12-31,Mayurbhanj,20.3,52,9.9,1016,0,19.7,Normal
2025-12-31,Nabarangapur,20.8,48,6.5,1015,0,20.2,Normal
2025-12-31,Nayagarh,18,54,9.2,1016,0,17.3,Normal
2025-12-31,Nuapada,17.5,52,5.7,1014,0,16.7,Normal
2025-12-31,Puri,21.3,62,6.7,1013,0,21.1,Normal
2025-12-31,Rayagada,17.2,45,5.2,1015,0,16.2,Normal
2025-12-31,Sambalpur,22.8,43,8.6,1014,0,22.3,Normal
2025-12-31,Subarnapur,17.6,56,5.9,1014,0,16.9,Normal
2025-12-31,Sundargarh,22,50,5.5,1017,0,21.6,Normal
2026-01-01,Angul,26,50,4.5,1014,0,26,Normal
2026-01-01,Balangir,21.8,45,5.2,1016,0,21.2,Normal
2026-01-01,Baleshwar,18.7,56,12,1017,0,18.1,Normal
2026-01-01,Bargarh,20.7,55,9,1017,0,20.3,Normal
2026-01-01,Bhadrak,22.1,56,4.2,1015,0,21.8,Normal
2026-01-01,Boudh,17.1,48,8.8,1014,0,16.1,Normal
2026-01-01,Cuttack,17.6,43,8.5,1016,0,16.5,Normal
2026-01-01,Debagarh,19.7,46,11.8,1016,0,18.9,Normal
2026-01-01,Dhenkanal,19.1,47,5.7,1016,0,18.3,Normal
2026-01-01,Gajapati,22.2,53,11.4,1015,0,21.9,Normal
2026-01-01,Ganjam,19.5,64,4.2,1014,0,19.2,Normal
2026-01-01,Jagatsinghapur,18.4,57,4.6,1013,0,17.8,Normal
2026-01-01,Jajapur,21.1,57,9.1,1014,0,20.8,Normal
2026-01-01,Jharsuguda,24.2,44,7.6,1013,0,23.8,Normal
2026-01-01,Kalahandi,22.7,53,8.8,1017,0,22.4,Normal
2026-01-01,Kandhamal,15.7,51,7.8,1014,0,14.7,Normal
2026-01-01,Kendrapara,19.5,55,5.3,1016,0,18.9,Normal
2026-01-01,Kendujhar,21.3,52,8.2,1016,0,20.8,Normal
2026-01-01,Khordha,18.1,52,5.6,1016,0,17.3,Normal
2026-01-01,Koraput,15.4,50,5,1017,0,14.3,Normal
2026-01-01,Malkangiri,19.6,57,9.1,1014,0,19.1,Normal
2026-01-01,Mayurbhanj,18.2,56,6.3,1016,0,17.5,Normal
2026-01-01,Nabarangapur,18.2,52,5.8,1013,0,17.4,Normal
2026-01-01,Nayagarh,18.9,48,6.7,1016,0,18.1,Normal
2026-01-01,Nuapada,22.1,49,10.9,1014,0,21.6,Normal
2026-01-01,Puri,19.8,60,6.9,1016,0,19.4,Normal
2026-01-01,Rayagada,22.9,55,7.3,1014,0,22.7,Normal
2026-01-01,Sambalpur,21.1,42,8,1016,0,20.4,Normal
2026-01-01,Subarnapur,18.7,54,10.6,1016,0,18,Normal
2026-01-01,Sundargarh,19.8,54,7.8,1015,0,19.2,Normal
2026-01-02,Angul,20.6,50,8.7,1017,0,20,Normal
2026-01-02,Balangir,20.8,42,4.3,1015,0,20,Normal
2026-01-02,Baleshwar,21.4,47,5,1014,0,20.8,Normal
2026-01-02,Bargarh,19,44,11.3,1014,0,18.1,Normal
2026-01-02,Bhadrak,17.3,52,5.3,1016,0,16.4,Normal
2026-01-02,Boudh,20,45,6.7,1015,0,19.2,Normal
2026-01-02,Cuttack,20.7,49,7.1,1015,0,20.1,Normal
2026-01-02,Debagarh,22,47,5.5,1015,0,21.5,Normal
2026-01-02,Dhenkanal,17.4,55,7.1,1017,0,16.6,Normal
2026-01-02,Gajapati,18.1,46,9.5,1016,0,17.2,Normal
2026-01-02,Ganjam,20.5,58,11.2,1015,0,20.1,Normal
2026-01-02,Jagatsinghapur,19.7,53,8.9,1013,0,19.1,Normal
2026-01-02,Jajapur,19.4,45,9.5,1015,0,18.6,Normal
2026-01-02,Jharsuguda,20.2,45,11.4,1016,0,19.5,Normal
2026-01-02,Kalahandi,21.1,46,6.4,1015,0,20.5,Normal
2026-01-02,Kandhamal,13.1,59,10.8,1016,0,12,Normal
2026-01-02,Kendrapara,19.6,55,4.3,1016,0,19.1,Normal
2026-01-02,Kendujhar,21.8,57,4.3,1015,0,21.5,Normal
2026-01-02,Khordha,20.9,47,7.7,1015,0,20.3,Normal
2026-01-02,Koraput,13.1,51,8.6,1014,0,11.8,Normal
2026-01-02,Malkangiri,21.9,45,9.7,1015,0,21.3,Normal
2026-01-02,Mayurbhanj,18.6,53,8.7,1016,0,17.9,Normal
2026-01-02,Nabarangapur,22.2,45,8,1015,0,21.7,Normal
2026-01-02,Nayagarh,19.2,57,10.2,1016,0,18.7,Normal
2026-01-02,Nuapada,22.9,48,11.9,1015,0,22.5,Normal
2026-01-02,Puri,19.7,60,5.5,1015,0,19.3,Normal
2026-01-02,Rayagada,22.2,56,9.2,1016,0,21.9,Normal
2026-01-02,Sambalpur,20.7,46,4.8,1015,0,20,Normal
2026-01-02,Subarnapur,17,56,7.3,1017,0,16.2,Normal
2026-01-02,Sundargarh,19.7,52,5.1,1017,0,19.1,Normal
2026-01-03,Angul,20.6,40,4.7,1015,0,19.8,Normal
2026-01-03,Balangir,24,50,7.6,1016,0,23.8,Normal
2026-01-03,Baleshwar,19.1,50,6.8,1013,0,18.4,Normal
2026-01-03,Bargarh,18.5,52,6.7,1016,0,17.8,Normal
2026-01-03,Bhadrak,17.6,44,6.4,1014,0,16.6,Normal
2026-01-03,Boudh,20.2,55,4.6,1013,0,19.7,Normal
2026-01-03,Cuttack,21.6,54,8.4,1016,0,21.2,Normal
2026-01-03,Debagarh,19.8,50,11.2,1014,0,19.1,Normal
2026-01-03,Dhenkanal,22.1,55,6.6,1017,0,21.8,Normal
2026-01-03,Gajapati,17.3,54,9.7,1017,0,16.5,Normal
2026-01-03,Ganjam,20,59,4.5,1014,0,19.6,Normal
2026-01-03,Jagatsinghapur,20,64,8.2,1014,0,19.7,Normal
2026-01-03,Jajapur,19,57,7.2,1015,0,18.4,Normal
2026-01-03,Jharsuguda,20.8,40,11.3,1014,0,20,Normal
2026-01-03,Kalahandi,17.2,52,9.1,1014,0,16.3,Normal
2026-01-03,Kandhamal,17.8,48,11,1017,0,16.9,Normal
2026-01-03,Kendrapara,20,53,6.5,1015,0,19.4,Normal
2026-01-03,Kendujhar,19.1,53,6,1014,0,18.4,Normal
2026-01-03,Khordha,17.7,52,5.1,1016,0,16.9,Normal
2026-01-03,Koraput,13.4,52,8.9,1017,0,12.2,Normal
2026-01-03,Malkangiri,18.6,50,9.1,1013,0,17.8,Normal
2026-01-03,Mayurbhanj,22.1,54,10.9,1016,0,21.8,Normal
2026-01-03,Nabarangapur,19.2,44,4.9,1015,0,18.3,Normal
2026-01-03,Nayagarh,21.2,45,11.4,1014,0,20.6,Normal
2026-01-03,Nuapada,17.6,54,7.6,1015,0,16.8,Normal
2026-01-03,Puri,20.8,60,9,1014,0,20.5,Normal
2026-01-03,Rayagada,17.9,54,6,1014,0,17.2,Normal
2026-01-03,Sambalpur,22.9,52,11.4,1016,0,22.6,Normal
2026-01-03,Subarnapur,21.2,43,5.3,1017,0,20.5,Normal
2026-01-03,Sundargarh,17.6,50,11.2,1015,0,16.7,Normal
2026-01-04,Angul,21.7,39,6.3,1013,0,20.9,Normal
2026-01-04,Balangir,22.7,52,9.8,1014,0,22.4,Normal
2026-01-04,Baleshwar,18.5,49,10.2,1013,0,17.7,Normal
2026-01-04,Bargarh,22.4,51,9.2,1016,0,22,Normal
2026-01-04,Bhadrak,17.2,56,9.3,1014,0,16.4,Normal
2026-01-04,Boudh,21.3,52,10.8,1014,0,20.8,Normal
2026-01-04,Cuttack,22.8,50,10,1013,0,22.4,Normal
2026-01-04,Debagarh,18.3,54,8,1014,0,17.6,Normal
2026-01-04,Dhenkanal,21.4,50,11.9,1015,0,20.9,Normal
2026-01-04,Gajapati,17.1,45,11.1,1016,0,16,Normal
2026-01-04,Ganjam,18.5,51,11.8,1015,0,17.7,Normal
2026-01-04,Jagatsinghapur,16.8,65,11.5,1013,0,16.2,Normal
2026-01-04,Jajapur,21.4,55,11.5,1014,0,21,Normal
2026-01-04,Jharsuguda,24.9,41,10.8,1016,0,24.5,Normal
2026-01-04,Kalahandi,20.4,47,6.2,1016,0,19.7,Normal
2026-01-04,Kandhamal,18.4,54,11.8,1017,0,17.7,Normal
2026-01-04,Kendrapara,19.2,53,4.3,1016,0,18.6,Normal
2026-01-04,Kendujhar,19.1,50,9,1014,0,18.4,Normal
2026-01-04,Khordha,20.9,51,9.4,1015,0,20.4,Normal
2026-01-04,Koraput,14.4,53,7.2,1013,0,13.3,Normal
2026-01-04,Malkangiri,22.7,53,9.7,1013,0,22.4,Normal
2026-01-04,Mayurbhanj,22.8,57,8.6,1014,0,22.6,Normal
2026-01-04,Nabarangapur,22.9,57,11,1015,0,22.7,Normal
2026-01-04,Nayagarh,20,52,6.2,1015,0,19.4,Normal
2026-01-04,Nuapada,21.9,44,7.1,1015,0,21.3,Normal
2026-01-04,Puri,17.2,60,6,1014,0,16.5,Normal
2026-01-04,Rayagada,18.9,57,8.3,1014,0,18.3,Normal
2026-01-04,Sambalpur,20.6,38,9.7,1013,0,19.7,Normal
2026-01-04,Subarnapur,18.1,49,8.8,1016,0,17.2,Normal
2026-01-04,Sundargarh,17.2,43,5.4,1016,0,16.1,Normal
2026-01-05,Angul,20.5,41,4.8,1016,0,19.7,Normal
2026-01-05,Balangir,23.5,46,11.5,1013,0,23.1,Normal
2026-01-05,Baleshwar,22.5,48,9.3,1015,0,22.1,Normal
2026-01-05,Bargarh,22,45,6.5,1016,0,21.4,Normal
2026-01-05,Bhadrak,20.7,56,6.3,1014,0,20.3,Normal
2026-01-05,Boudh,17.3,51,7.9,1015,0,16.4,Normal
2026-01-05,Cuttack,21.4,44,5.8,1016,0,20.7,Normal
2026-01-05,Debagarh,20.3,43,7.6,1014,0,19.5,Normal
2026-01-05,Dhenkanal,18.2,45,7.1,1015,0,17.3,Normal
2026-01-05,Gajapati,22.4,48,6.3,1015,0,21.9,Normal
2026-01-05,Ganjam,17.8,54,8.4,1015,0,17,Normal
2026-01-05,Jagatsinghapur,18.2,64,8.1,1014,0,17.7,Normal
2026-01-05,Jajapur,20.6,48,7.4,1016,0,20,Normal
2026-01-05,Jharsuguda,24.7,39,5.9,1015,0,24.2,Normal
2026-01-05,Kalahandi,18.9,57,4.3,1015,0,18.3,Normal
2026-01-05,Kandhamal,15.5,56,8,1017,0,14.6,Normal
2026-01-05,Kendrapara,21.9,54,9.4,1017,6.1,21.6,Normal
2026-01-05,Kendujhar,19.5,55,6.8,1016,0,18.9,Normal
2026-01-05,Khordha,18.7,50,7.7,1017,0,17.9,Normal
2026-01-05,Koraput,13.7,54,6,1014,0,12.5,Normal
2026-01-05,Malkangiri,19.8,54,4.2,1017,0,19.2,Normal
2026-01-05,Mayurbhanj,19.4,55,10.3,1013,0,18.8,Normal
2026-01-05,Nabarangapur,20.4,52,4.6,1013,0,19.9,Normal
2026-01-05,Nayagarh,19.5,45,8.5,1015,0,18.7,Normal
2026-01-05,Nuapada,17.1,51,4.5,1014,0,16.2,Normal
2026-01-05,Puri,16.3,53,9.1,1015,0,15.4,Normal
2026-01-05,Rayagada,18.1,54,8,1014,0,17.4,Normal
2026-01-05,Sambalpur,23.2,46,7.4,1017,0,22.8,Normal
2026-01-05,Subarnapur,17.3,56,6,1015,0,16.5,Normal
2026-01-05,Sundargarh,20.7,49,9.2,1016,0,20.1,Normal
2026-01-06,Angul,23.6,39,9.1,1013,0,23,Normal
2026-01-06,Balangir,21.8,40,9.9,1013,0,21.1,Normal
2026-01-06,Baleshwar,21.7,53,6.6,1015,0,21.3,Normal
2026-01-06,Bargarh,19.3,57,9.9,1016,0,18.8,Normal
2026-01-06,Bhadrak,22.3,52,6.1,1014,0,21.9,Normal
2026-01-06,Boudh,18.1,44,6.8,1013,0,17.1,Normal
2026-01-06,Cuttack,17.3,50,4.1,1013,0,16.4,Normal
2026-01-06,Debagarh,20.1,53,11.2,1014,0,19.5,Normal
2026-01-06,Dhenkanal,19.2,44,8.5,1016,0,18.3,Normal
2026-01-06,Gajapati,19.5,46,7.2,1014,0,18.7,Normal
2026-01-06,Ganjam,19.2,55,9.6,1013,0,18.6,Normal
2026-01-06,Jagatsinghapur,19.5,63,11.9,1014,0,19.2,Normal
2026-01-06,Jajapur,22,46,6,1015,0,21.5,Normal
2026-01-06,Jharsuguda,21.4,50,7.2,1016,0,20.9,Normal
2026-01-06,Kalahandi,17.2,45,4.9,1017,0,16.2,Normal
2026-01-06,Kandhamal,15.7,54,7.3,1014,0.2,14.7,Normal
2026-01-06,Kendrapara,17.2,57,7,1014,0,16.5,Normal
2026-01-06,Kendujhar,17.5,54,4.5,1014,0,16.7,Normal
2026-01-06,Khordha,20.2,48,5.9,1015,0,19.5,Normal
2026-01-06,Koraput,16.9,54,5.3,1016,0,16.1,Normal
2026-01-06,Malkangiri,20.5,51,4.8,1014,0,19.9,Normal
2026-01-06,Mayurbhanj,22.6,53,7.2,1015,0,22.3,Normal
2026-01-06,Nabarangapur,21.6,48,11.9,1014,0,21.1,Normal
2026-01-06,Nayagarh,20.1,43,4.6,1015,0,19.3,Normal
2026-01-06,Nuapada,19.7,46,5.2,1017,0,18.9,Normal
2026-01-06,Puri,17.7,54,4.7,1014,0,16.9,Normal
2026-01-06,Rayagada,19.5,52,10.1,1014,0,18.9,Normal
2026-01-06,Sambalpur,21.1,39,8.1,1014,0,20.3,Normal
2026-01-06,Subarnapur,21.1,53,6.1,1014,0,20.6,Normal
2026-01-06,Sundargarh,22.6,52,4.3,1013,0,22.3,Normal
2026-01-07,Angul,21.7,43,10.5,1014,1.5,21,Normal
2026-01-07,Balangir,23.7,42,10.4,1015,0,23.2,Normal
2026-01-07,Baleshwar,19.3,46,9.1,1013,0,18.5,Normal
2026-01-07,Bargarh,21.9,46,7.9,1014,0,21.3,Normal
2026-01-07,Bhadrak,18.4,44,5.2,1017,0,17.4,Normal
2026-01-07,Boudh,20.8,54,5.7,1014,0,20.3,Normal
2026-01-07,Cuttack,19.3,50,7.3,1015,0,18.6,Normal
2026-01-07,Debagarh,20.1,46,6.5,1017,0,19.4,Normal
2026-01-07,Dhenkanal,18.4,52,11.6,1017,0,17.7,Normal
2026-01-07,Gajapati,20,54,11.6,1015,0,19.5,Normal
2026-01-07,Ganjam,18.8,63,8.9,1013,0,18.4,Normal
2026-01-07,Jagatsinghapur,16,51,9.3,1015,0,15,Normal
2026-01-07,Jajapur,22.1,43,4,1014,0,21.5,Normal
2026-01-07,Jharsuguda,25.6,52,11.7,1015,0,25.6,Normal
2026-01-07,Kalahandi,19.5,48,11.7,1014,0,18.8,Normal
2026-01-07,Kandhamal,18.5,60,7.6,1016,0,18,Normal
2026-01-07,Kendrapara,20.2,52,10.7,1015,0,19.6,Normal
2026-01-07,Kendujhar,22.6,57,11.3,1015,0,22.4,Normal
2026-01-07,Khordha,22.6,57,7.1,1014,0,22.4,Normal
2026-01-07,Koraput,18,60,11.8,1015,0,17.4,Normal
2026-01-07,Malkangiri,19.1,45,8.8,1015,0,18.2,Normal
2026-01-07,Mayurbhanj,20.6,44,5.5,1014,0,19.9,Normal
2026-01-07,Nabarangapur,21.4,49,10.8,1014,0,20.9,Normal
2026-01-07,Nayagarh,18.8,53,8.5,1015,0,18.1,Normal
2026-01-07,Nuapada,23,46,10.4,1013,0,22.6,Normal
2026-01-07,Puri,20,54,9.3,1013,0,19.5,Normal
2026-01-07,Rayagada,19.7,57,4.6,1014,0,19.2,Normal
2026-01-07,Sambalpur,21.5,44,5.3,1016,0,20.9,Normal
2026-01-07,Subarnapur,20.7,45,9.3,1015,0,20,Normal
2026-01-07,Sundargarh,17.3,50,11,1016,0,16.4,Normal
2026-01-08,Angul,23,52,4.2,1013,0,22.7,Normal
2026-01-08,Balangir,21.1,47,11.7,1016,0,20.5,Normal
2026-01-08,Baleshwar,20.6,43,4.2,1015,0,19.8,Normal
2026-01-08,Bargarh,18.3,50,11.8,1016,0,17.5,Normal
2026-01-08,Bhadrak,21.2,50,9,1015,0,20.7,Normal
2026-01-08,Boudh,19.2,53,6.1,1015,0,18.6,Normal
2026-01-08,Cuttack,20.4,48,10,1016,0,19.7,Normal
2026-01-08,Debagarh,19.6,47,6.4,1014,0.9,18.8,Normal
2026-01-08,Dhenkanal,20.6,43,4.4,1017,0,19.8,Normal
2026-01-08,Gajapati,20.4,46,8.9,1016,0,19.7,Normal
2026-01-08,Ganjam,21.8,60,11.6,1013,0,21.6,Normal
2026-01-08,Jagatsinghapur,17.9,59,8.3,1017,0,17.3,Normal
2026-01-08,Jajapur,18.6,43,11.4,1015,0,17.6,Normal
2026-01-08,Jharsuguda,22.6,38,7,1013,0,21.9,Normal
2026-01-08,Kalahandi,22.9,43,10.4,1014,0,22.4,Normal
2026-01-08,Kandhamal,15.8,58,8.2,1017,0,15,Normal
2026-01-08,Kendrapara,21.2,51,5.8,1017,0,20.7,Normal
2026-01-08,Kendujhar,22.5,57,9.9,1016,0,22.3,Normal
2026-01-08,Khordha,22.4,50,8.3,1015,0,22,Normal
2026-01-08,Koraput,17.3,61,4.5,1015,0,16.7,Normal
2026-01-08,Malkangiri,22.2,55,9.7,1015,0,21.9,Normal
2026-01-08,Mayurbhanj,19.5,51,4.7,1016,0,18.8,Normal
2026-01-08,Nabarangapur,19.7,51,11,1014,0,19.1,Normal
2026-01-08,Nayagarh,18,51,10.5,1013,0,17.2,Normal
2026-01-08,Nuapada,22.6,55,6.1,1016,0,22.4,Normal
2026-01-08,Puri,16.4,59,11.4,1013,0,15.6,Normal
2026-01-08,Rayagada,17.4,44,8.6,1015,0,16.3,Normal
2026-01-08,Sambalpur,23,39,10.3,1016,0,22.4,Normal
2026-01-08,Subarnapur,21,52,4.3,1014,0,20.5,Normal
2026-01-08,Sundargarh,17.8,52,7.9,1014,0,17,Normal
2026-01-09,Angul,23.3,49,4.9,1015,0,23,Normal
2026-01-09,Balangir,21.1,42,10.8,1016,0,20.4,Normal
2026-01-09,Baleshwar,22.4,54,9.6,1017,0,22.1,Normal
2026-01-09,Bargarh,18.7,50,7.8,1014,0,17.9,Normal
2026-01-09,Bhadrak,23,48,5,1014,0,22.6,Normal
2026-01-09,Boudh,21.5,51,7.4,1016,0,21,Normal
2026-01-09,Cuttack,18.7,56,4.6,1015,0,18.1,Normal
2026-01-09,Debagarh,21.8,46,4.4,1015,0,21.2,Normal
2026-01-09,Dhenkanal,19.6,53,6.4,1016,0,19,Normal
2026-01-09,Gajapati,18.8,56,7.3,1015,0,18.2,Normal
2026-01-09,Ganjam,17.5,57,4.1,1014,0,16.8,Normal
2026-01-09,Jagatsinghapur,16.2,63,6.9,1013,0,15.5,Normal
2026-01-09,Jajapur,19.8,54,9,1013,0,19.2,Normal
2026-01-09,Jharsuguda,20.8,48,4.7,1015,0,20.2,Normal
2026-01-09,Kalahandi,17,45,8.3,1015,0,15.9,Normal
2026-01-09,Kandhamal,14.9,51,9.3,1017,0,13.8,Normal
2026-01-09,Kendrapara,16.5,64,8,1017,0,15.9,Normal
2026-01-09,Kendujhar,21.8,50,11.2,1015,0,21.3,Normal
2026-01-09,Khordha,19.3,46,5.7,1014,0,18.5,Normal
2026-01-09,Koraput,18,55,7.9,1013,0,17.3,Normal
2026-01-09,Malkangiri,19.1,56,8.3,1013,0,18.5,Normal
2026-01-09,Mayurbhanj,17.4,52,6.8,1016,0,16.6,Normal
2026-01-09,Nabarangapur,19.4,52,9.3,1017,0,18.8,Normal
2026-01-09,Nayagarh,19,50,7,1014,0,18.3,Normal
2026-01-09,Nuapada,20.4,50,7.9,1015,4.8,19.8,Normal
2026-01-09,Puri,18,54,4.1,1016,0,17.3,Normal
2026-01-09,Rayagada,20.1,52,7.1,1015,0,19.5,Normal
2026-01-09,Sambalpur,24.2,44,10.8,1016,0,23.8,Normal
2026-01-09,Subarnapur,22.1,52,10.2,1013,0,21.7,Normal
2026-01-09,Sundargarh,22.6,48,9,1015,0,22.2,Normal
2026-01-10,Angul,24.1,52,7.5,1016,0,23.9,Normal
2026-01-10,Balangir,25.7,50,10,1014,0,25.6,Normal
2026-01-10,Baleshwar,22.3,51,9.3,1014,0,21.9,Normal
2026-01-10,Bargarh,22,47,8.9,1017,0,21.5,Normal
2026-01-10,Bhadrak,17.3,53,5.6,1015,0,16.5,Normal
2026-01-10,Boudh,22.4,55,6.7,1014,0,22.1,Normal
2026-01-10,Cuttack,18.6,57,6.5,1015,0,18,Normal
2026-01-10,Debagarh,22.3,51,8.3,1016,0,21.9,Normal
2026-01-10,Dhenkanal,18.7,52,9.1,1015,0,18,Normal
2026-01-10,Gajapati,20.8,44,6.1,1016,0,20.1,Normal
2026-01-10,Ganjam,19.7,57,7.7,1017,4.2,19.2,Normal
2026-01-10,Jagatsinghapur,17.6,53,5.6,1016,0,16.8,Normal
2026-01-10,Jajapur,22.6,47,6.9,1016,0,22.1,Normal
2026-01-10,Jharsuguda,24.2,52,5.3,1015,0,24,Normal
2026-01-10,Kalahandi,17.2,47,10.9,1014,0,16.2,Normal
2026-01-10,Kandhamal,14.5,48,9.7,1016,0,13.3,Normal
2026-01-10,Kendrapara,17.4,53,7.9,1014,0,16.6,Normal
2026-01-10,Kendujhar,20.8,49,6.3,1016,0,20.2,Normal
2026-01-10,Khordha,17.6,46,9.8,1015,0,16.6,Normal
2026-01-10,Koraput,14.8,48,9.5,1015,0,13.6,Normal
2026-01-10,Malkangiri,21.8,57,6,1016,0,21.5,Normal
2026-01-10,Mayurbhanj,20.2,54,9.3,1015,0,19.7,Normal
2026-01-10,Nabarangapur,22.9,57,10.7,1016,0,22.7,Normal
2026-01-10,Nayagarh,20.9,57,5.4,1014,0,20.5,Normal
2026-01-10,Nuapada,18.1,50,4.3,1015,0,17.3,Normal
2026-01-10,Puri,19.9,61,5.8,1016,0,19.5,Normal
2026-01-10,Rayagada,19.3,43,8.6,1016,0,18.4,Normal
2026-01-10,Sambalpur,24.7,48,11.5,1016,0,24.5,Normal
2026-01-10,Subarnapur,20,47,7.8,1015,0,19.3,Normal
2026-01-10,Sundargarh,20.2,57,6.1,1014,0,19.8,Normal
2026-01-11,Angul,23.5,48,10.9,1013,0,23.2,Normal
2026-01-11,Balangir,22.8,49,4.9,1015,0,22.4,Normal
2026-01-11,Baleshwar,18.5,54,11.9,1015,0,17.8,Normal
2026-01-11,Bargarh,17.4,46,10.2,1016,0,16.4,Normal
